-0.22 -0.08 1.14 0.26 -0.25 0.85 -0.22 -0.10 1.14 0.27 -0.23 0.85 -0.23 -0.12 1.14 0.27 -0.21 0.86 -0.22 -0.15 1.13 0.27 -0.18 0.86 -0.22 -0.18 1.12 0.27 -0.15 0.87 -0.22 -0.21 1.11 0.26 -0.12 0.88 -0.21 -0.24 1.10 0.25 -0.08 0.90 -0.19 -0.28 1.09 0.23 -0.05 0.91 -0.18 -0.31 1.08 0.21 -0.01 0.93 -0.16 -0.35 1.07 0.19 0.03 0.95 -0.14 -0.38 1.06 0.16 0.06 0.97 -0.11 -0.41 1.04 0.13 0.10 0.99 -0.08 -0.44 1.03 0.10 0.13 1.00 -0.05 -0.46 1.01 0.06 0.15 1.02 -0.02 -0.48 1.00 0.02 0.17 1.04 0.02 -0.49 0.98 -0.02 0.19 1.05 0.05 -0.51 0.97 -0.05 0.21 1.07 0.08 -0.51 0.96 -0.08 0.21 1.07 0.11 -0.51 0.95 -0.11 0.22 1.08 0.13 -0.51 0.94 -0.14 0.21 1.09 0.16 -0.50 0.93 -0.16 0.20 1.09 0.18 -0.48 0.93 -0.18 0.18 1.09 0.19 -0.47 0.92 -0.19 0.16 1.08 0.20 -0.44 0.91 -0.20 0.13 1.08 0.22 -0.42 0.91 -0.20 0.10 1.07 0.22 -0.39 0.91 -0.21 0.07 1.07 0.23 -0.36 0.91 -0.21 0.03 1.07 0.23 -0.33 0.91 -0.20 0.00 1.07 0.22 -0.30 0.92 -0.19 -0.04 1.06 0.21 -0.26 0.92 -0.18 -0.07 1.05 0.19 -0.23 0.93 -0.16 -0.10 1.05 0.18 -0.20 0.94 -0.14 -0.13 1.05 
0.12 -0.16 0.96 -0.09 -0.17 1.03 0.10 -0.15 0.97 -0.06 -0.17 1.02 0.07 -0.15 0.98 -0.04 -0.17 1.01 0.05 -0.15 0.99 -0.02 -0.16 1.00 0.03 -0.16 1.00 -0.00 -0.14 1.00 0.02 -0.19 1.00 0.01 -0.12 1.00 0.01 -0.20 1.00 0.01 -0.11 0.99 0.01 -0.21 1.00 0.01 -0.10 1.00 0.02 -0.22 0.99 0.00 -0.08 1.01 0.03 -0.24 0.98 -0.01 -0.07 1.01 0.04 -0.25 0.97 -0.03 -0.05 1.03 0.05 -0.27 0.96 -0.03 -0.03 1.04 0.06 -0.30 0.95 -0.05 0.00 1.06 0.08 -0.32 0.93 -0.07 0.03 1.07 0.10 -0.34 0.92 -0.09 0.05 1.08 0.11 -0.36 0.91 -0.11 0.07 1.09 0.13 -0.38 0.90 -0.14 0.08 1.11 0.16 -0.40 0.88 -0.16 0.10 1.12 0.18 -0.41 0.87 -0.18 0.11 1.13 0.20 -0.42 0.86 -0.20 0.11 1.14 0.22 -0.43 0.85 -0.22 0.12 1.14 0.24 -0.43 0.84 -0.24 0.12 1.15 0.26 -0.43 0.83 -0.26 0.11 1.16 0.28 -0.43 0.82 -0.27 0.10 1.16 0.30 -0.42 0.81 -0.29 0.09 1.16 0.32 -0.40 0.81 -0.30 0.07 1.16 0.33 -0.38 0.80 -0.31 0.05 1.17 0.34 -0.36 0.80 -0.31 0.02 1.16 0.35 -0.33 0.80 -0.31 -0.01 1.15 0.35 -0.30 0.80 -0.31 -0.04 1.15 0.35 -0.27 0.81 -0.31 -0.08 1.14 0.34 -0.24 0.82 -0.30 -0.11 1.14 
0.32 -0.18 0.85 -0.27 -0.19 1.12 0.30 -0.14 0.87 -0.25 -0.22 1.10 0.28 -0.11 0.88 -0.22 -0.25 1.10 0.26 -0.08 0.90 -0.20 -0.28 1.09 0.23 -0.05 0.92 -0.18 -0.30 1.08 0.20 -0.02 0.93 -0.15 -0.33 1.07 0.17 0.01 0.94 -0.12 -0.35 1.06 0.14 0.03 0.96 -0.10 -0.36 1.05 0.11 0.04 0.97 -0.08 -0.37 1.04 0.08 0.05 0.99 -0.05 -0.37 1.03 0.05 0.06 0.99 -0.02 -0.37 1.02 0.03 0.06 1.00 0.00 -0.37 1.01 0.01 0.06 1.00 0.02 -0.36 1.01 -0.01 0.05 1.01 0.04 -0.35 1.00 -0.03 0.03 1.01 0.06 -0.33 0.99 -0.05 0.02 1.01 0.07 -0.31 0.99 -0.05 -0.01 1.01 0.08 -0.29 0.99 -0.06 -0.03 1.00 0.08 -0.27 0.99 -0.07 -0.06 1.00 0.08 -0.24 0.99 -0.06 -0.08 1.00 0.08 -0.22 1.00 -0.05 -0.10 0.99 0.07 -0.20 1.00 -0.04 -0.12 0.99 0.05 -0.18 1.01 -0.02 -0.14 0.98 0.03 -0.18 1.02 -0.00 -0.14 0.97 0.01 -0.18 1.03 0.02 -0.12 0.96 -0.01 -0.20 1.04 0.04 -0.11 0.95 -0.03 -0.21 1.05 0.06 -0.10 0.94 -0.05 -0.22 1.06 0.08 -0.09 0.94 -0.06 -0.23 1.06 0.09 -0.08 0.94 -0.07 -0.25 1.06 0.10 -0.06 0.94 -0.08 -0.26 1.05 0.11 -0.06 0.94 -0.08 -0.25 1.05 0.11 -0.06 0.95 -0.08 -0.26 1.04 
0.10 -0.03 0.97 -0.07 -0.29 1.02 0.09 -0.00 0.98 -0.07 -0.31 1.01 0.08 0.02 0.99 -0.06 -0.33 1.00 0.07 0.05 1.00 -0.05 -0.36 0.99 0.05 0.08 1.01 -0.03 -0.39 0.98 0.03 0.11 1.03 -0.01 -0.42 0.97 0.01 0.14 1.04 0.01 -0.44 0.96 -0.02 0.17 1.06 0.04 -0.47 0.94 -0.05 0.20 1.07 0.07 -0.49 0.93 -0.08 0.21 1.09 0.10 -0.51 0.91 -0.12 0.23 1.11 0.13 -0.52 0.90 -0.15 0.24 1.12 0.16 -0.53 0.89 -0.18 0.25 1.13 0.19 -0.53 0.87 -0.21 0.24 1.14 0.22 -0.53 0.86 -0.24 0.24 1.15 0.25 -0.52 0.85 -0.26 0.23 1.15 0.27 -0.51 0.84 -0.28 0.21 1.16 0.29 -0.50 0.83 -0.30 0.20 1.16 0.31 -0.48 0.82 -0.31 0.17 1.16 0.32 -0.46 0.81 -0.32 0.15 1.16 0.34 -0.44 0.81 -0.33 0.12 1.16 0.34 -0.41 0.81 -0.33 0.09 1.15 0.35 -0.39 0.81 -0.32 0.05 1.15 0.35 -0.36 0.81 -0.32 0.02 1.14 0.35 -0.33 0.82 -0.31 -0.02 1.14 0.34 -0.30 0.83 -0.30 -0.05 1.13 0.33 -0.26 0.84 -0.28 -0.08 1.13 0.32 -0.23 0.85 -0.27 -0.12 1.12 0.30 -0.20 0.86 -0.25 -0.15 1.11 0.28 -0.17 0.88 -0.24 -0.18 1.10 0.26 -0.14 0.89 -0.22 -0.21 1.09 0.24 -0.12 0.90 -0.20 -0.23 1.09 0.22 -0.09 0.91 
-0.16 -0.26 1.07 0.17 -0.06 0.94 -0.14 -0.28 1.06 0.15 -0.04 0.95 -0.11 -0.28 1.06 0.13 -0.03 0.95 -0.09 -0.29 1.04 0.10 -0.03 0.96 -0.07 -0.29 1.04 0.08 -0.03 0.97 -0.05 -0.29 1.03 0.06 -0.03 0.98 -0.03 -0.29 1.03 0.04 -0.03 0.98 -0.01 -0.28 1.02 0.03 -0.03 0.98 0.00 -0.27 1.02 0.01 -0.04 0.98 0.02 -0.26 1.02 -0.00 -0.05 0.98 0.03 -0.25 1.01 -0.01 -0.06 0.98 0.04 -0.24 1.01 -0.02 -0.08 0.98 0.04 -0.22 1.01 -0.02 -0.10 0.98 0.04 -0.20 1.01 -0.02 -0.12 0.98 0.03 -0.19 1.02 -0.01 -0.13 0.97 0.02 -0.18 1.02 0.00 -0.14 0.97 0.01 -0.17 1.03 0.02 -0.14 0.96 -0.00 -0.18 1.04 0.04 -0.13 0.95 -0.02 -0.18 1.05 0.05 -0.13 0.95 -0.04 -0.19 1.06 0.07 -0.13 0.93 -0.06 -0.19 1.07 0.09 -0.12 0.93 -0.08 -0.20 1.07 0.11 -0.12 0.92 -0.09 -0.21 1.08 0.12 -0.11 0.92 -0.10 -0.22 1.08 0.13 -0.10 0.92 -0.11 -0.20 1.08 0.14 -0.12 0.91 -0.11 -0.20 1.08 0.14 -0.13 0.92 -0.11 -0.20 1.08 0.15 -0.12 0.92 -0.12 -0.21 1.08 0.16 -0.11 0.93 -0.12 -0.21 1.08 0.16 -0.10 0.93 -0.13 -0.23 1.07 0.16 -0.08 0.93 -0.12 -0.25 1.06 0.16 -0.06 0.94 -0.12 -0.27 1.05 0.15 -0.04 0.94 
-0.11 -0.32 1.04 0.14 0.01 0.96 -0.10 -0.34 1.03 0.13 0.04 0.97 -0.09 -0.37 1.02 0.11 0.07 0.99 -0.08 -0.40 1.02 0.09 0.10 1.00 -0.06 -0.42 1.01 0.08 0.13 1.02 -0.04 -0.44 1.00 0.05 0.15 1.03 -0.02 -0.47 0.99 0.02 0.18 1.04 0.00 -0.49 0.97 -0.01 0.20 1.06 0.03 -0.50 0.96 -0.03 0.22 1.07 0.06 -0.52 0.95 -0.06 0.24 1.08 0.08 -0.53 0.94 -0.09 0.25 1.09 0.11 -0.54 0.93 -0.12 0.25 1.10 0.14 -0.54 0.91 -0.15 0.26 1.11 0.16 -0.54 0.90 -0.18 0.25 1.11 0.18 -0.54 0.90 -0.19 0.25 1.11 0.20 -0.53 0.89 -0.21 0.24 1.11 0.22 -0.51 0.89 -0.23 0.22 1.12 0.24 -0.50 0.87 -0.24 0.20 1.12 0.25 -0.49 0.87 -0.25 0.18 1.12 0.26 -0.46 0.87 -0.25 0.16 1.11 0.26 -0.44 0.87 -0.26 0.13 1.10 0.27 -0.42 0.87 -0.25 0.09 1.10 0.27 -0.39 0.87 -0.25 0.06 1.09 0.27 -0.36 0.88 -0.24 0.03 1.09 0.26 -0.33 0.89 -0.23 -0.00 1.09 0.25 -0.30 0.89 -0.23 -0.03 1.08 0.25 -0.27 0.90 -0.21 -0.06 1.07 0.23 -0.25 0.91 -0.20 -0.09 1.07 0.21 -0.22 0.92 -0.17 -0.11 1.06 0.19 -0.19 0.93 -0.16 -0.14 1.05 0.17 -0.17 0.94 -0.13 -0.16 1.04 0.14 -0.15 0.95 -0.11 -0.17 1.04 
0.09 -0.13 0.97 -0.06 -0.19 1.02 0.07 -0.13 0.98 -0.03 -0.19 1.01 0.05 -0.14 0.99 -0.01 -0.17 1.01 0.03 -0.15 0.99 -0.00 -0.15 1.00 0.02 -0.17 1.00 0.01 -0.13 1.00 0.02 -0.19 1.00 0.01 -0.11 1.00 0.02 -0.21 1.00 0.01 -0.10 1.00 0.02 -0.22 0.99 -0.00 -0.09 1.01 0.03 -0.23 0.98 -0.01 -0.07 1.02 0.04 -0.25 0.97 -0.02 -0.05 1.03 0.04 -0.28 0.96 -0.03 -0.02 1.04 0.05 -0.31 0.95 -0.04 0.02 1.05 0.07 -0.34 0.94 -0.06 0.05 1.06 0.08 -0.36 0.92 -0.08 0.07 1.08 0.10 -0.38 0.91 -0.10 0.10 1.08 0.12 -0.41 0.90 -0.12 0.12 1.10 0.14 -0.42 0.89 -0.14 0.14 1.11 0.16 -0.44 0.88 -0.17 0.15 1.12 0.18 -0.46 0.87 -0.19 0.16 1.13 0.20 -0.47 0.86 -0.21 0.17 1.14 0.22 -0.48 0.85 -0.23 0.18 1.15 0.24 -0.48 0.84 -0.25 0.18 1.16 0.27 -0.48 0.83 -0.27 0.17 1.16 0.29 -0.47 0.82 -0.29 0.16 1.16 0.30 -0.46 0.82 -0.30 0.15 1.16 0.32 -0.45 0.81 -0.31 0.13 1.17 0.33 -0.43 0.80 -0.32 0.11 1.17 0.34 -0.41 0.80 -0.33 0.08 1.16 0.35 -0.39 0.80 -0.33 0.06 1.15 0.35 -0.36 0.80 -0.33 0.03 1.15 0.35 -0.34 0.81 -0.32 -0.00 1.15 0.35 -0.31 0.82 -0.31 -0.03 1.14 
0.33 -0.25 0.83 -0.29 -0.09 1.13 0.31 -0.22 0.85 -0.27 -0.13 1.12 0.30 -0.19 0.87 -0.25 -0.16 1.11 0.28 -0.17 0.88 -0.23 -0.18 1.09 0.25 -0.14 0.90 -0.20 -0.21 1.09 0.22 -0.11 0.91 -0.18 -0.22 1.08 0.20 -0.10 0.92 -0.16 -0.24 1.07 0.17 -0.08 0.93 -0.14 -0.25 1.06 0.15 -0.07 0.94 -0.11 -0.26 1.06 0.12 -0.06 0.95 -0.09 -0.26 1.05 0.10 -0.06 0.96 -0.06 -0.26 1.04 0.07 -0.06 0.97 -0.04 -0.25 1.03 0.05 -0.06 0.98 -0.02 -0.25 1.03 0.03 -0.07 0.98 0.01 -0.23 1.01 0.01 -0.09 0.98 0.02 -0.21 1.01 0.00 -0.12 0.98 0.02 -0.18 1.01 0.01 -0.14 0.98 0.01 -0.16 1.02 0.01 -0.17 0.98 -0.00 -0.14 1.02 0.03 -0.18 0.97 -0.02 -0.14 1.03 0.05 -0.18 0.95 -0.04 -0.13 1.05 0.08 -0.19 0.94 -0.07 -0.12 1.06 0.10 -0.21 0.93 -0.09 -0.10 1.08 0.12 -0.23 0.91 -0.11 -0.07 1.09 0.14 -0.27 0.90 -0.13 -0.04 1.10 0.16 -0.30 0.89 -0.15 -0.02 1.11 0.18 -0.32 0.87 -0.18 0.00 1.12 0.21 -0.34 0.86 -0.20 0.01 1.13 0.23 -0.35 0.85 -0.22 0.02 1.14 0.25 -0.35 0.84 -0.23 0.02 1.15 0.27 -0.35 0.83 -0.25 0.01 1.15 0.28 -0.34 0.83 -0.26 0.00 1.15 0.30 -0.33 0.82 -0.27 -0.01 1.15 
0.32 -0.30 0.82 -0.28 -0.04 1.15 0.33 -0.28 0.82 -0.29 -0.07 1.15 0.33 -0.25 0.82 -0.29 -0.10 1.14 0.33 -0.23 0.83 -0.28 -0.13 1.14 0.33 -0.20 0.83 -0.27 -0.16 1.13 0.31 -0.17 0.85 -0.26 -0.20 1.12 0.30 -0.13 0.86 -0.24 -0.23 1.11 0.29 -0.10 0.88 -0.23 -0.26 1.11 0.27 -0.07 0.89 -0.21 -0.29 1.09 0.24 -0.04 0.91 -0.19 -0.32 1.08 0.21 -0.01 0.93 -0.16 -0.34 1.07 0.19 0.02 0.94 -0.14 -0.36 1.06 0.16 0.04 0.96 -0.11 -0.38 1.05 0.13 0.06 0.97 -0.09 -0.39 1.04 0.10 0.08 0.98 -0.06 -0.41 1.03 0.07 0.09 1.00 -0.04 -0.41 1.02 0.04 0.10 1.00 -0.01 -0.41 1.01 0.02 0.10 1.01 0.01 -0.41 1.01 -0.00 0.11 1.02 0.03 -0.41 1.00 -0.02 0.10 1.03 0.05 -0.40 0.99 -0.04 0.09 1.02 0.07 -0.38 0.99 -0.06 0.07 1.03 0.08 -0.37 0.98 -0.07 0.06 1.02 0.09 -0.36 0.98 -0.08 0.04 1.03 0.10 -0.33 0.98 -0.09 0.02 1.02 0.11 -0.31 0.98 -0.09 -0.00 1.02 0.12 -0.29 0.97 -0.10 -0.03 1.02 0.12 -0.27 0.98 -0.09 -0.05 1.01 0.11 -0.25 0.98 -0.09 -0.08 1.01 0.11 -0.23 0.98 -0.08 -0.10 1.01 0.10 -0.21 0.99 -0.07 -0.11 1.00 0.09 -0.20 1.00 -0.06 -0.13 1.00 0.08 -0.19 1.00 
-0.03 -0.14 0.99 0.04 -0.18 1.01 -0.02 -0.13 0.98 0.03 -0.19 1.02 -0.00 -0.12 0.98 0.02 -0.20 1.02 0.01 -0.11 0.97 0.00 -0.21 1.02 0.02 -0.10 0.97 -0.00 -0.22 1.03 0.03 -0.09 0.97 -0.01 -0.22 1.03 0.04 -0.08 0.97 -0.01 -0.24 1.02 0.04 -0.07 0.97 -0.02 -0.25 1.02 0.04 -0.05 0.98 -0.01 -0.26 1.01 0.04 -0.03 0.98 -0.01 -0.28 1.00 0.04 -0.03 0.99 -0.02 -0.28 0.99 0.03 -0.01 1.00 -0.01 -0.30 0.98 0.02 0.01 1.01 0.00 -0.32 0.97 0.01 0.03 1.02 0.01 -0.34 0.96 0.00 0.05 1.03 0.02 -0.36 0.95 -0.01 0.08 1.04 0.03 -0.38 0.95 -0.03 0.10 1.05 0.04 -0.40 0.94 -0.05 0.13 1.07 0.06 -0.43 0.93 -0.07 0.15 1.08 0.08 -0.45 0.92 -0.09 0.17 1.09 0.10 -0.47 0.91 -0.11 0.19 1.10 0.13 -0.48 0.90 -0.14 0.20 1.11 0.15 -0.50 0.89 -0.16 0.21 1.12 0.17 -0.51 0.88 -0.19 0.22 1.13 0.19 -0.51 0.87 -0.21 0.22 1.14 0.21 -0.51 0.86 -0.23 0.22 1.15 0.24 -0.51 0.84 -0.25 0.21 1.15 0.26 -0.51 0.84 -0.27 0.20 1.15 0.28 -0.50 0.83 -0.28 0.19 1.16 0.30 -0.48 0.82 -0.30 0.17 1.16 0.31 -0.47 0.82 -0.31 0.15 1.16 0.33 -0.45 0.81 -0.32 0.13 1.16 0.34 -0.43 0.81 
-0.33 0.08 1.16 0.34 -0.39 0.81 -0.32 0.05 1.15 0.35 -0.36 0.81 -0.32 0.02 1.15 0.34 -0.33 0.82 -0.31 -0.01 1.14 0.34 -0.31 0.82 -0.30 -0.03 1.14 0.33 -0.28 0.83 -0.29 -0.07 1.13 0.33 -0.25 0.84 -0.28 -0.10 1.13 0.32 -0.22 0.85 -0.27 -0.12 1.11 0.30 -0.19 0.87 -0.25 -0.15 1.11 0.28 -0.17 0.87 -0.24 -0.18 1.11 0.27 -0.15 0.88 -0.22 -0.20 1.10 0.25 -0.12 0.90 -0.21 -0.22 1.09 0.23 -0.10 0.91 -0.19 -0.24 1.09 0.21 -0.08 0.92 -0.17 -0.26 1.08 0.19 -0.06 0.93 -0.15 -0.27 1.07 0.17 -0.05 0.94 -0.13 -0.28 1.06 0.15 -0.03 0.95 -0.11 -0.29 1.05 0.13 -0.02 0.95 -0.10 -0.30 1.05 0.11 -0.02 0.96 -0.07 -0.30 1.04 0.09 -0.01 0.97 -0.05 -0.30 1.03 0.07 -0.01 0.97 -0.04 -0.30 1.03 0.05 -0.01 0.98 -0.02 -0.30 1.03 0.03 -0.02 0.98 -0.00 -0.29 1.02 0.01 -0.02 0.98 0.01 -0.28 1.02 -0.00 -0.03 0.98 0.03 -0.27 1.01 -0.01 -0.04 0.98 0.04 -0.26 1.01 -0.02 -0.06 0.98 0.05 -0.24 1.01 -0.03 -0.07 0.99 0.05 -0.23 1.01 -0.03 -0.08 0.98 0.05 -0.22 1.01 -0.03 -0.10 0.98 0.05 -0.20 1.01 -0.03 -0.12 0.98 0.04 -0.19 1.02 -0.02 -0.13 0.98 0.03 -0.18 1.02 -0.00 -0.13 0.97 
0.01 -0.19 1.03 0.02 -0.12 0.96 -0.00 -0.19 1.04 0.03 -0.12 0.96 -0.02 -0.20 1.05 0.05 -0.11 0.95 -0.03 -0.21 1.05 0.06 -0.11 0.94 -0.05 -0.21 1.06 0.08 -0.11 0.94 -0.06 -0.21 1.06 0.09 -0.10 0.94 -0.07 -0.23 1.06 0.10 -0.08 0.93 -0.08 -0.24 1.06 0.11 -0.07 0.94 -0.09 -0.25 1.06 0.12 -0.08 0.94 -0.09 -0.23 1.06 0.12 -0.08 0.94 -0.09 -0.23 1.05 0.12 -0.08 0.95 -0.09 -0.24 1.05 0.12 -0.07 0.95 -0.09 -0.25 1.05 0.12 -0.05 0.95 -0.09 -0.27 1.04 0.12 -0.03 0.96 -0.09 -0.29 1.03 0.12 -0.01 0.96 -0.09 -0.31 1.03 0.11 0.01 0.97 -0.09 -0.33 1.02 0.11 0.04 0.98 -0.08 -0.36 1.01 0.09 0.06 0.99 -0.07 -0.38 1.01 0.08 0.09 1.01 -0.05 -0.41 1.00 0.06 0.12 1.02 -0.03 -0.44 0.99 0.04 0.15 1.03 -0.01 -0.46 0.98 0.02 0.17 1.05 0.01 -0.48 0.97 -0.01 0.20 1.06 0.03 -0.50 0.95 -0.04 0.22 1.07 0.06 -0.52 0.94 -0.07 0.24 1.09 0.09 -0.53 0.93 -0.10 0.25 1.10 0.11 -0.54 0.92 -0.13 0.26 1.11 0.14 -0.54 0.91 -0.16 0.26 1.12 0.16 -0.54 0.90 -0.18 0.26 1.12 0.19 -0.54 0.89 -0.20 0.26 1.13 0.21 -0.54 0.88 -0.22 0.25 1.13 0.23 -0.53 0.88 -0.24 0.23 1.13 
0.26 -0.49 0.86 -0.26 0.19 1.13 0.27 -0.47 0.86 -0.27 0.16 1.13 0.28 -0.45 0.86 -0.28 0.14 1.12 0.29 -0.43 0.86 -0.27 0.11 1.11 0.29 -0.40 0.86 -0.27 0.07 1.11 0.29 -0.37 0.87 -0.26 0.04 1.10 0.28 -0.34 0.87 -0.25 0.00 1.10 0.27 -0.31 0.88 -0.24 -0.03 1.09 0.26 -0.28 0.89 -0.23 -0.06 1.08 0.25 -0.25 0.90 -0.21 -0.09 1.08 0.23 -0.22 0.91 -0.19 -0.12 1.07 0.21 -0.19 0.92 -0.17 -0.14 1.06 0.18 -0.17 0.93 -0.15 -0.16 1.05 0.16 -0.15 0.94 -0.13 -0.18 1.05 0.14 -0.13 0.95 -0.10 -0.20 1.04 0.11 -0.12 0.96 -0.07 -0.20 1.03 0.08 -0.11 0.97 -0.04 -0.20 1.02 0.06 -0.12 0.98 -0.03 -0.19 1.02 0.04 -0.13 0.98 -0.01 -0.18 1.01 0.03 -0.14 0.99 0.00 -0.16 1.01 0.02 -0.17 0.99 0.01 -0.14 1.01 0.02 -0.19 0.99 0.01 -0.12 1.01 0.02 -0.20 0.99 -0.00 -0.11 1.01 0.03 -0.21 0.98 -0.02 -0.10 1.02 0.05 -0.23 0.96 -0.03 -0.08 1.04 0.06 -0.24 0.95 -0.05 -0.06 1.05 0.07 -0.26 0.95 -0.06 -0.03 1.06 0.09 -0.30 0.93 -0.08 0.00 1.07 0.11 -0.33 0.92 -0.10 0.03 1.09 0.13 -0.36 0.90 -0.13 0.06 1.10 0.15 -0.38 0.89 -0.15 0.07 1.11 0.17 -0.39 0.87 -0.17 0.09 1.12 
0.22 -0.41 0.85 -0.22 0.10 1.14 0.24 -0.42 0.84 -0.24 0.10 1.15 0.26 -0.42 0.83 -0.26 0.09 1.16 0.28 -0.41 0.82 -0.27 0.08 1.16 0.30 -0.39 0.82 -0.28 0.06 1.16 0.32 -0.38 0.81 -0.29 0.04 1.16 0.33 -0.35 0.81 -0.30 0.01 1.16 0.33 -0.32 0.80 -0.30 -0.02 1.16 0.34 -0.29 0.81 -0.30 -0.06 1.15 0.34 -0.26 0.81 -0.30 -0.10 1.14 0.33 -0.23 0.83 -0.28 -0.14 1.13 0.32 -0.19 0.84 -0.27 -0.17 1.12 0.31 -0.15 0.85 -0.25 -0.21 1.11 0.29 -0.11 0.88 -0.23 -0.25 1.10 0.27 -0.07 0.89 -0.21 -0.29 1.09 0.24 -0.04 0.91 -0.18 -0.32 1.08 0.21 -0.00 0.93 -0.16 -0.35 1.07 0.18 0.03 0.95 -0.13 -0.38 1.06 0.14 0.06 0.97 -0.10 -0.40 1.04 0.11 0.09 0.98 -0.07 -0.42 1.03 0.08 0.10 0.99 -0.04 -0.43 1.02 0.05 0.12 1.01 -0.01 -0.44 1.01 0.02 0.13 1.02 0.01 -0.44 1.00 -0.01 0.13 1.03 0.04 -0.44 0.99 -0.03 0.14 1.03 0.06 -0.43 0.99 -0.05 0.13 1.04 0.08 -0.42 0.98 -0.07 0.11 1.04 0.10 -0.41 0.97 -0.09 0.10 1.04 0.11 -0.39 0.97 -0.10 0.08 1.03 0.12 -0.37 0.96 -0.11 0.06 1.04 0.13 -0.35 0.96 -0.11 0.03 1.03 0.13 -0.32 0.97 -0.11 0.01 1.03 0.14 -0.30 0.97 
-0.11 -0.05 1.02 0.13 -0.25 0.97 -0.10 -0.07 1.01 0.12 -0.23 0.98 -0.09 -0.10 1.01 0.11 -0.21 0.98 -0.07 -0.12 1.01 0.09 -0.19 0.99 -0.06 -0.13 1.00 0.07 -0.18 1.00 -0.04 -0.14 0.99 0.05 -0.17 1.01 -0.02 -0.14 0.98 0.03 -0.18 1.01 -0.00 -0.13 0.98 0.01 -0.19 1.02 0.01 -0.11 0.97 -0.00 -0.21 1.03 0.03 -0.10 0.96 -0.02 -0.22 1.03 0.04 -0.09 0.96 -0.03 -0.23 1.03 0.05 -0.08 0.96 -0.03 -0.24 1.03 0.06 -0.06 0.96 -0.04 -0.26 1.03 0.06 -0.04 0.97 -0.04 -0.28 1.02 0.07 -0.03 0.97 -0.04 -0.27 1.01 0.06 -0.02 0.99 -0.03 -0.29 1.00 0.05 -0.00 0.99 -0.03 -0.30 0.99 0.05 0.02 1.00 -0.02 -0.32 0.98 0.04 0.04 1.01 -0.01 -0.35 0.97 0.02 0.06 1.02 -0.00 -0.37 0.97 0.01 0.09 1.03 0.01 -0.39 0.96 -0.01 0.12 1.05 0.03 -0.42 0.95 -0.03 0.14 1.06 0.05 -0.44 0.94 -0.05 0.17 1.08 0.07 -0.46 0.93 -0.08 0.19 1.09 0.10 -0.48 0.91 -0.11 0.20 1.10 0.12 -0.49 0.90 -0.14 0.22 1.11 0.15 -0.51 0.89 -0.16 0.22 1.12 0.17 -0.51 0.88 -0.19 0.23 1.13 0.20 -0.52 0.87 -0.22 0.23 1.14 0.23 -0.52 0.85 -0.24 0.22 1.15 0.25 -0.51 0.84 -0.26 0.21 1.16 0.27 -0.50 0.83 
-0.30 0.18 1.16 0.31 -0.47 0.82 -0.31 0.16 1.17 0.33 -0.45 0.81 -0.32 0.13 1.16 0.34 -0.43 0.80 -0.33 0.10 1.16 0.35 -0.40 0.80 -0.33 0.07 1.15 0.35 -0.38 0.81 -0.32 0.04 1.15 0.35 -0.35 0.81 -0.32 0.01 1.15 0.35 -0.32 0.81 -0.31 -0.03 1.14 0.34 -0.28 0.82 -0.30 -0.07 1.13 0.33 -0.25 0.83 -0.29 -0.10 1.13 0.32 -0.22 0.85 -0.27 -0.14 1.12 0.31 -0.18 0.86 -0.25 -0.17 1.11 0.29 -0.15 0.87 -0.23 -0.20 1.10 0.26 -0.12 0.89 -0.22 -0.23 1.09 0.24 -0.09 0.90 -0.19 -0.26 1.08 0.21 -0.06 0.92 -0.17 -0.28 1.07 0.18 -0.04 0.93 -0.14 -0.30 1.06 0.15 -0.02 0.95 -0.12 -0.31 1.05 0.13 -0.00 0.96 -0.09 -0.32 1.04 0.10 0.01 0.97 -0.07 -0.33 1.03 0.08 0.02 0.97 -0.05 -0.33 1.03 0.05 0.02 0.98 -0.02 -0.33 1.02 0.03 0.02 0.99 0.00 -0.33 1.02 0.01 0.02 1.00 0.02 -0.32 1.01 -0.01 0.01 1.00 0.04 -0.31 1.00 -0.03 0.00 1.00 0.06 -0.30 1.00 -0.04 -0.01 1.00 0.07 -0.29 1.00 -0.05 -0.03 1.00 0.08 -0.27 0.99 -0.06 -0.04 1.00 0.09 -0.25 0.99 -0.07 -0.06 1.00 0.09 -0.24 0.99 -0.07 -0.08 1.00 0.09 -0.23 0.99 -0.07 -0.10 1.00 0.09 -0.21 1.00 -0.06 -0.11 1.00 
